customer_ID,record_type,A,B,C,D,E,F,G
10067849,0,0,1,1,1,0,0,2
10069862,0,1,0,3,3,1,0,2
10131503,0,1,1,3,2,1,1,3
10057921,0,2,1,2,2,0,2,3
10102322,0,0,0,1,1,0,0,2
10077166,0,1,1,1,3,1,2,3
10013104,0,2,0,3,3,1,0,2
10027395,0,0,1,2,3,0,1,3
10045585,0,0,0,1,1,0,0,4
10115991,0,1,0,2,3,0,1,3
10119966,0,1,1,3,2,0,2,1
10082745,0,1,1,1,3,1,2,4
10058843,0,0,1,2,2,0,0,1
10111155,0,1,1,2,3,1,2,1
10089285,0,1,0,4,3,1,2,3
10102626,0,1,0,2,2,0,1,3
10140765,0,1,0,1,3,0,2,1
10014774,0,1,1,4,3,1,0,1
10035611,0,0,0,1,3,0,0,2
10001116,0,1,1,3,3,0,1,4
10086005,0,1,0,3,3,0,2,4
10131519,0,2,1,2,2,1,0,2
10127271,0,1,0,2,2,1,1,3
10142759,0,1,1,1,1,1,2,2
10050633,0,1,1,1,1,1,0,3
10025434,0,1,1,3,3,1,0,3
10013225,0,1,1,3,3,1,0,4
10102082,0,1,1,3,3,1,1,3
10057810,0,1,0,3,3,1,1,3
10151951,0,1,1,1,1,1,2,3
10040439,0,1,1,3,3,1,2,3
10130233,0,1,1,4,3,1,1,3
10121358,0,0,1,2,3,0,2,3
10022133,0,1,1,1,2,0,2,1
10103827,0,2,0,1,2,0,2,3
10136128,0,1,1,3,3,1,1,2
10123514,1,0,1,1,2,0,0,3
10058203,1,2,1,3,3,1,2,4
10148427,0,1,0,1,1,0,2,1
10044949,0,2,0,1,2,0,3,3
10145800,0,1,1,3,2,1,1,3
10015874,0,2,1,1,2,1,2,2
10052486,0,0,0,1,3,0,0,1
10073684,0,1,0,1,1,0,2,3
10133725,0,1,1,3,3,1,2,2
10072706,0,1,1,2,2,1,2,2
10085099,0,1,1,3,3,0,2,1
10092756,0,1,1,3,3,1,1,3
10117972,0,2,1,1,3,0,3,1
10131627,0,1,1,3,3,0,1,3
10118561,0,1,1,3,3,1,2,2
10007909,0,1,0,3,3,1,0,2
10053067,0,1,0,1,1,0,2,3
10151736,0,1,0,1,3,0,2,3
10115282,0,0,0,1,1,0,0,2
10102395,0,1,1,3,3,1,1,3
10100317,0,2,0,1,1,0,2,3
10035409,0,1,0,3,3,1,0,1
10144594,0,0,0,3,2,0,0,2
10125983,0,0,0,1,2,0,0,3
10080171,0,2,0,2,3,0,3,2
10044217,0,1,0,3,3,0,1,2
10004547,0,1,0,4,3,0,1,4
10084971,0,0,0,2,2,0,0,1
10052107,0,1,1,3,3,1,1,1
10092408,0,1,1,3,3,0,1,3
10028230,0,1,1,2,3,1,1,1
10013076,0,0,1,1,1,0,1,2
10146785,0,0,0,4,3,0,0,3
10097230,0,1,0,2,3,0,0,2
10020302,0,1,1,3,3,1,1,3
10118217,0,1,1,3,3,1,2,3
10101011,0,1,1,1,1,1,2,2
10047609,0,1,1,1,1,0,1,2
10028514,0,2,0,1,1,0,1,2
10086949,0,2,1,1,1,1,3,1
10116652,0,1,1,3,3,1,2,3
10058166,0,0,0,4,3,0,0,3
10056920,0,1,1,3,3,1,2,3
10069726,0,1,0,3,3,1,2,3
10094330,0,1,1,1,1,1,2,1
10001244,0,1,0,1,2,1,0,1
10114484,0,2,1,3,2,0,3,1
10052928,0,0,0,2,2,0,2,2
10068389,0,1,1,1,2,1,2,3
10129245,0,1,0,1,1,0,2,2
10118282,0,2,0,3,3,1,2,2
10035629,0,0,0,3,3,0,0,2
10052992,0,0,0,1,3,0,0,2
10079314,0,1,1,2,3,1,2,1
10088306,0,1,1,3,3,1,1,3
10096339,0,1,1,3,3,0,2,2
10026750,0,1,0,3,3,1,0,3
10110790,0,1,1,3,3,1,2,4
10040815,0,0,0,1,2,0,0,4
10007915,0,1,0,3,2,0,1,3
10019930,0,1,0,1,2,0,2,2
10136802,0,0,0,3,3,0,0,2
10125428,1,1,1,3,3,1,1,2
10122463,0,2,0,3,3,1,0,2
10003978,0,1,0,3,3,0,2,2
10131055,0,1,1,3,3,1,1,3
10064562,0,0,0,2,2,0,0,4
10030615,0,1,0,2,3,1,2,2
10135172,0,1,0,4,3,1,0,2
10037311,0,1,0,2,2,0,1,2
10019277,0,1,1,2,3,0,2,2
10100797,0,0,0,3,3,0,0,3
10135608,0,1,0,1,2,0,1,2
10140131,0,0,0,1,1,0,0,2
10021897,0,1,0,2,3,0,2,2
10008185,0,1,0,2,2,0,2,3
10011145,0,1,0,1,3,0,2,4
10023821,0,0,0,3,3,0,0,2
10120425,0,1,1,2,2,0,2,1
10052901,0,1,0,3,3,0,2,1
10091650,0,1,0,1,1,0,2,1
10092687,0,1,0,3,3,1,0,1
10148242,0,1,1,2,3,1,0,2
10054190,0,1,0,2,3,0,0,2
10045892,0,0,0,2,3,0,0,2
10060411,0,1,1,2,3,1,2,1
10112956,0,0,0,3,2,0,0,3
10098870,0,1,1,1,1,1,1,2
10096510,0,0,1,2,3,0,0,3
10040711,0,1,1,3,3,0,2,1
10007153,0,1,1,3,2,1,2,3
10106571,0,1,0,2,2,1,2,4
10034759,0,1,0,1,1,0,2,1
10050178,0,1,1,4,3,0,2,2
10050932,0,1,0,3,2,0,2,3
10102233,0,1,0,1,1,0,2,2
10100729,0,0,0,3,3,0,0,3
10072730,0,2,1,1,3,1,3,1
10029220,0,1,1,3,3,1,1,3
10029569,0,1,1,3,3,1,1,3
10087565,0,1,0,1,1,0,2,3
10037948,0,1,1,3,3,1,0,2
10056218,0,1,1,4,3,0,1,4
10136608,0,1,1,3,3,1,1,1
10141342,0,0,1,3,3,0,0,4
10075121,0,1,1,3,3,1,0,2
10072600,0,1,0,3,3,0,1,2
10150172,0,1,0,2,3,0,1,2
10098313,0,2,0,3,3,0,2,4
10095933,0,1,1,1,3,1,2,1
10064171,0,1,0,1,3,1,2,1
10006148,0,2,1,3,2,1,0,2
10125901,0,0,0,1,3,0,0,1
10052233,0,2,1,1,3,1,2,3
10025050,0,2,0,1,1,0,0,2
10048915,0,0,0,1,1,0,0,2
10117299,0,0,1,2,3,0,2,2
10006512,0,0,0,1,1,0,0,2
10093421,1,1,1,1,2,0,1,3
10106486,0,2,0,3,3,0,0,1
10077855,1,1,0,1,2,0,1,1
10110565,0,0,1,3,3,1,0,1
10036567,0,1,1,2,2,1,1,1
10012808,0,0,1,3,3,0,3,3
10134256,0,1,0,1,2,0,1,3
10128862,0,1,0,2,3,1,2,3
10151919,0,1,1,3,3,1,2,3
10078287,0,2,1,1,2,1,3,2
10083441,0,1,0,1,2,0,2,3
10107903,0,1,1,3,3,1,0,3
10023407,0,1,1,2,3,1,1,3
10119573,0,1,1,3,3,1,2,2
10144134,0,1,1,1,2,0,2,3
10011967,0,1,1,1,2,1,2,1
10142674,0,1,0,3,3,0,2,3
10002379,0,1,0,1,1,1,0,4
10130397,0,1,0,1,1,0,1,2
10006203,0,1,0,3,2,1,2,4
10106872,0,2,0,2,2,1,1,2
10143096,0,1,1,3,3,1,2,3
10047726,0,1,0,2,2,0,2,3
10061464,0,1,1,3,3,1,2,3
10087599,0,2,1,1,3,1,2,3
10080833,0,0,1,2,3,0,0,2
10118354,0,1,1,3,3,1,2,3
10102084,0,0,0,2,2,0,0,2
10011642,0,2,1,3,3,1,1,3
10011254,0,1,1,3,3,1,1,2
10060871,0,0,0,2,1,0,0,2
10108637,0,0,0,1,1,0,0,2
10073641,0,2,0,3,3,1,0,1
10001821,0,0,1,4,3,1,0,3
10054800,0,1,1,3,3,1,0,3
10053036,0,0,0,1,1,0,0,2
10128649,0,1,0,3,3,0,2,3
10077692,0,0,0,3,3,0,0,2
10016506,0,1,1,1,2,0,1,3
10014331,0,1,0,1,3,0,2,3
10100187,0,1,0,2,2,0,1,2
10073463,0,0,0,3,3,0,0,3
10018014,0,1,0,3,1,1,2,2
10060557,0,1,1,2,3,1,1,3
10043938,1,1,0,3,3,0,0,2
10099004,1,2,1,3,3,1,0,1
10142291,0,1,0,2,3,0,2,2
10152139,0,1,1,1,1,0,1,2
10006166,0,1,1,3,3,1,0,2
10032501,0,2,0,1,1,0,2,2
10022416,0,1,0,3,2,0,2,1
10047553,0,1,1,1,2,1,2,4
10124306,0,1,1,3,3,1,0,2
10052279,0,2,0,3,3,0,0,1
10113447,0,1,1,1,3,1,2,3
10023053,0,0,0,1,1,0,0,4
10042633,0,1,1,1,1,0,2,3
10069532,0,1,1,3,3,1,2,2
10017444,0,1,1,1,3,0,2,2
10075470,0,1,0,2,2,0,1,2
10036807,0,2,0,1,3,0,3,3
10008815,0,1,0,1,3,1,1,3
10100493,1,0,0,3,3,0,0,2
10112639,0,1,0,3,3,0,1,2
10130652,1,0,1,2,2,0,0,3
10018750,0,1,1,2,3,1,2,3
10058733,0,1,1,3,3,1,2,3
10078298,0,1,0,3,3,1,0,1
10008343,0,1,1,2,2,1,2,1
10107538,0,0,0,1,1,0,0,3
10039152,0,1,0,1,1,0,2,2
10112425,0,2,0,1,1,0,3,1
10049628,0,2,0,4,3,0,2,1
10137642,0,1,0,3,3,0,2,3
10090344,0,0,0,1,1,0,0,2
10040467,0,1,0,3,3,0,2,2
10020335,0,1,0,1,2,1,1,3
10018688,0,1,0,1,1,0,2,1
10121032,0,1,0,1,1,0,2,2
10106572,0,1,1,1,1,0,2,2
10128013,0,2,1,3,3,1,2,4
10121758,0,1,0,1,1,1,2,4
10133927,0,2,1,2,2,1,3,3
10131142,0,0,1,2,3,0,0,2
10088627,0,0,0,1,2,0,0,2
10128327,0,1,0,3,3,0,2,1
10025682,0,0,1,3,3,0,0,1
10023244,0,2,1,3,2,1,0,2
10052540,0,2,0,2,3,0,1,4
10063987,0,1,0,1,2,0,2,3
10031156,1,1,0,2,3,1,1,3
10004699,0,0,0,1,1,0,0,1
10004679,0,0,0,3,3,0,0,1
10098742,0,2,1,1,1,1,3,2
10067365,0,0,0,1,2,0,0,1
10116580,0,1,1,3,3,1,2,3
10083003,0,1,1,3,3,1,2,1
10003162,0,1,0,3,3,1,2,1
10126409,0,2,0,3,3,1,1,2
10138979,0,0,1,1,1,0,0,4
10131065,0,1,0,3,3,0,2,3
10100917,0,1,0,3,3,1,2,1
10087100,0,1,1,1,1,0,2,1
10053761,0,0,0,1,2,0,0,3
10060796,0,1,0,1,1,1,1,2
10088574,0,2,0,4,3,1,2,3
10114161,0,2,1,3,3,1,0,2
10026224,0,1,1,3,3,1,2,4
10024078,0,0,0,1,1,0,0,1
10110243,0,2,0,2,3,0,2,3
10091552,0,1,0,3,3,1,0,3
10110966,0,2,1,1,2,0,3,1
10140324,0,1,1,3,3,1,2,1
10116981,0,1,1,1,2,1,2,2
10143400,0,1,1,1,3,0,2,3
10085181,0,0,0,1,2,0,0,2
10097700,1,1,0,3,3,0,2,2
10109296,0,1,1,3,3,1,1,1
10116683,0,1,0,3,3,1,0,1
10068195,0,2,0,3,3,0,0,2
10145506,0,2,1,4,3,1,1,3
10025266,0,0,0,1,1,0,0,2
10145214,0,1,0,1,2,0,2,3
10008216,0,1,0,2,3,0,2,1
10029116,0,1,0,3,3,1,1,3
10133986,0,0,0,2,3,0,0,2
10092599,0,0,0,1,1,0,0,1
10046038,0,1,0,3,3,0,2,3
10091859,0,1,1,3,3,1,0,2
10064217,0,1,0,2,2,0,2,2
10101830,0,2,1,1,2,1,2,2
10101465,0,1,1,2,2,0,1,1
10142578,0,1,0,1,2,1,2,1
10098467,0,1,0,1,1,0,0,1
10134051,0,1,0,3,3,0,1,1
10114478,0,1,1,3,3,1,1,3
10052067,0,0,0,1,2,0,0,2
10107087,0,1,1,3,3,1,2,4
10070648,0,1,1,3,2,0,1,4
10136680,0,1,0,2,3,0,0,1
10020846,0,1,1,2,2,1,1,1
10112037,0,2,0,1,2,0,3,2
10096465,0,2,1,1,2,1,3,3
10098143,0,1,0,3,3,0,1,2
10009705,0,1,1,3,3,0,1,2
10048530,0,1,1,3,3,0,2,1
10101373,0,1,0,1,3,1,2,3
10057788,0,1,1,2,2,1,2,1
10126009,0,2,0,2,2,1,0,1
10109451,0,1,1,3,3,1,1,4
10008413,0,1,1,3,3,1,2,3
10122722,0,1,0,2,2,0,2,1
10151373,0,1,0,2,3,0,1,3
10057788,0,2,1,2,2,1,3,1
10119341,0,1,0,1,1,0,2,3
10132496,0,1,0,2,2,0,2,1
10057321,0,1,1,1,1,0,2,1
10149065,0,1,1,3,3,1,1,3
10131169,0,1,1,3,3,1,0,2
10041089,1,1,1,2,3,0,2,3
10064653,0,1,1,1,1,0,1,2
10137229,0,1,1,3,3,1,1,2
10101830,0,1,1,3,3,1,2,2
10143897,1,1,1,3,3,1,2,3
10092462,0,1,0,3,3,1,1,3
10126371,0,1,0,2,3,1,0,2
10091688,0,1,0,3,3,0,1,2
10059016,0,0,0,1,1,0,0,2
10129154,0,1,0,3,3,1,2,3
10121046,0,1,0,2,2,0,1,2
10105502,0,1,1,2,2,1,2,2
10103884,0,2,1,1,2,1,2,2
10105798,0,0,0,3,3,0,0,2
10075861,0,1,0,1,1,0,2,3
10078775,0,1,1,2,3,1,1,3
10122747,0,2,0,3,3,0,1,2
10060708,1,1,0,3,3,1,1,3
10099842,0,1,0,2,2,0,2,4
10103779,0,1,0,4,3,0,2,3
10147333,0,1,1,3,3,1,0,2
10070037,1,0,0,2,2,0,0,4
10116670,0,1,0,3,3,0,1,2
10019030,0,1,1,4,3,1,1,3
10027407,0,1,0,2,2,0,1,1
10125133,0,1,0,4,3,1,1,3
10049087,0,1,1,3,2,1,1,2
10000669,1,0,0,1,1,0,0,3
10001945,0,0,1,1,1,0,0,2
10027578,0,0,0,2,2,0,0,2
10004633,0,1,0,3,3,0,1,3
10040169,0,2,0,3,3,0,2,4
10054263,0,1,1,1,1,0,1,2
10081402,0,1,1,3,3,1,2,3
10110506,0,1,0,3,3,0,2,2
10060702,0,1,0,2,3,1,1,1
10035316,0,1,1,2,3,1,1,4
10073309,0,0,1,1,3,0,0,4
10094539,0,1,1,3,3,1,2,2
10063297,0,0,0,1,1,0,0,4
10041991,0,1,1,4,3,1,2,3
10029161,0,0,0,1,1,0,0,2
10036064,0,1,1,3,3,1,2,4
10135525,0,1,0,1,2,0,0,1
10121626,0,1,1,4,3,1,1,3
10147180,0,1,1,2,3,1,1,4
10097106,0,1,0,3,3,0,0,1
10062300,0,2,0,1,2,0,2,1
10062847,0,0,0,2,1,0,0,2
10104618,0,1,0,3,3,0,1,1
10082253,0,1,0,1,2,0,2,1
10135305,0,1,1,2,2,1,0,1
10044089,0,1,1,3,2,1,1,2
10045709,0,0,0,1,2,0,0,1
10137738,0,1,0,1,2,1,2,2
10149137,0,0,0,1,1,0,1,3
10003837,0,1,0,1,1,0,1,2
10110727,0,1,1,3,3,1,2,3
10078137,0,1,1,1,3,1,2,3
10139594,0,1,1,3,3,1,1,1
10140799,1,1,0,1,2,0,1,3
10008265,0,1,1,2,3,0,1,1
10045842,1,1,1,4,3,1,1,2
10119847,0,1,0,3,2,0,1,2
10026146,0,1,0,2,2,0,1,2
10081726,0,1,1,1,3,1,1,3
10108442,0,1,1,2,2,0,2,3
10132693,0,1,0,3,3,0,2,2
10069004,0,1,1,2,3,1,1,4
10112392,0,1,0,3,3,0,2,2
10012271,0,1,0,1,1,0,2,2
10026342,0,2,1,3,3,1,2,2
10092485,0,1,0,2,2,1,0,2
10034397,0,1,1,1,2,1,1,2
10020846,0,1,1,2,2,1,1,3
10138967,0,1,1,1,3,1,2,1
10065890,0,1,1,3,3,1,2,3
10103227,0,1,1,1,3,1,2,3
10075354,0,0,0,2,3,0,0,2
10089657,0,2,1,3,3,1,3,3
10093813,0,1,0,3,3,0,2,3
10092989,0,1,1,3,3,1,1,3
10006582,0,0,0,2,2,0,0,4
10109585,0,1,0,1,1,0,1,1
10044876,0,1,1,3,3,0,2,1
10064405,0,1,0,2,2,0,2,4
10076448,0,0,0,3,3,0,0,2
10008940,0,0,0,1,1,0,0,2
10016824,0,1,0,2,2,0,2,2
10093909,0,1,0,4,3,0,2,4
10132478,0,0,0,2,2,0,0,4
10025055,0,1,0,3,3,1,0,2
10079409,0,1,0,3,3,0,0,2
10013533,0,1,0,3,3,0,0,3
10077096,0,1,0,3,2,0,1,3
10040074,0,2,1,2,2,1,0,2
10113543,0,1,1,1,1,1,3,3
10109281,0,1,1,3,3,1,2,4
10117440,0,1,1,4,3,1,0,1
10032841,0,1,0,2,2,0,2,2
10029547,0,1,0,1,1,0,2,3
10151840,0,2,0,4,3,1,0,2
10148373,0,1,0,2,1,0,2,1
10048357,0,0,0,2,3,0,0,2
10059043,0,1,1,2,3,1,2,1
10068563,0,2,1,4,3,1,1,4
10138338,0,0,0,1,1,0,0,4
10049547,0,1,1,3,3,0,2,4
10007841,0,1,1,3,3,1,1,3
10007089,0,0,0,1,3,0,0,1
10071549,0,1,0,3,3,1,2,3
10061108,1,0,0,2,2,0,0,2
10004304,0,0,0,1,1,0,0,1
10091957,0,1,0,2,3,1,0,3
10039033,0,0,1,3,3,0,3,2
10024630,0,1,1,3,3,1,0,2
10050075,0,2,1,1,3,0,2,4
10043510,0,1,0,3,3,1,1,2
10014357,0,2,0,1,2,0,0,2
10056038,1,0,1,2,3,0,0,1
10043868,0,0,0,3,3,0,0,2
10093096,0,1,0,3,2,0,2,2
10097658,0,2,1,4,3,1,0,2
10140689,0,1,0,3,3,1,1,3
10143184,0,1,0,1,1,0,1,2
10130912,0,1,1,3,3,1,2,3
10138477,0,2,0,3,3,0,2,1
10027274,0,1,1,1,3,0,2,2
10059144,0,1,1,1,3,1,1,3
10117299,0,2,0,1,3,0,3,2
10027168,0,1,1,4,2,1,2,3
10148733,0,0,1,3,3,0,0,3
10124741,0,2,1,2,2,0,3,2
10137955,0,1,1,3,2,1,1,4
10088406,1,0,1,4,3,1,0,1
10021984,0,1,0,2,3,0,1,1
10054694,0,1,1,3,3,1,2,1
10042593,0,1,1,3,3,1,2,4
10029559,0,1,1,3,3,1,1,1
10074527,0,1,0,2,3,0,2,3
10064550,0,0,0,2,2,0,0,2
10025841,0,1,0,1,1,0,2,1
10045484,0,1,1,3,3,1,2,1
10069205,0,1,1,1,3,1,2,3
10035452,0,1,0,2,3,1,2,2
10133468,0,1,1,1,3,1,2,2
10064306,0,2,0,1,2,0,3,1
10050640,0,2,0,3,3,1,0,1
10075183,0,1,1,4,3,1,0,2
10099210,0,1,1,1,2,0,2,3
10106935,0,0,0,1,1,0,0,3
10052083,0,2,0,3,3,1,0,1
10090400,0,1,0,1,1,0,2,2
10152011,0,0,0,3,3,0,0,3
10115458,0,1,0,1,2,0,2,3
10092504,0,1,0,4,3,1,2,3
10064784,0,1,1,2,2,1,1,1
10070202,0,0,0,1,1,0,0,2
10129669,0,2,0,1,2,0,3,3
10032090,0,0,0,1,2,0,0,2
10064630,0,1,1,3,3,1,1,3
10122740,0,2,1,1,1,0,1,3
10129222,0,1,1,3,3,0,0,2
10046703,0,0,0,3,3,0,0,2
10126496,0,1,1,3,3,1,1,4
10027112,0,1,1,3,2,1,2,3
10097796,0,1,1,4,3,1,2,2
10024076,0,1,1,1,3,1,2,3
10031157,0,1,0,1,3,0,2,3
10108128,0,1,0,4,3,1,0,1
10040397,0,0,0,1,2,0,0,3
10047956,0,1,1,2,3,1,1,3
10000350,0,1,0,1,1,0,2,3
10034171,0,1,0,3,3,0,2,2
10067390,0,1,0,4,3,0,2,2
10128785,0,1,1,2,3,0,2,3
10070795,0,1,1,2,3,1,2,4
10047369,0,1,1,3,3,1,1,2
10094516,0,1,1,4,3,1,2,2
10043103,0,1,1,3,3,1,2,1
10034071,0,1,1,2,3,1,2,2
10043276,0,1,0,3,3,0,2,4
10128173,0,1,0,3,3,1,0,1
10062965,0,1,0,3,3,0,2,2
10057462,0,1,1,2,2,1,2,3
10002678,0,1,1,3,3,0,1,2
10038337,0,1,1,1,2,0,2,2
10039278,0,1,1,3,2,1,0,2
10034322,0,0,0,1,3,0,0,4
10114215,0,0,0,1,1,0,0,2
10116750,0,1,1,2,2,1,1,3
10128935,0,0,0,1,1,0,0,2
10123338,0,1,0,3,3,0,1,2
10059821,0,1,1,3,3,1,2,3
10068097,0,1,1,3,3,1,2,2
10151496,0,1,1,2,2,1,1,2
10075574,0,1,0,3,2,1,2,1
10132536,0,1,1,3,3,1,2,2
10030686,0,1,1,2,2,1,1,1
10120825,0,1,1,3,3,0,2,3
10124878,0,0,1,2,2,0,0,4
10075703,0,1,1,3,3,1,2,1
10101042,0,2,1,1,3,1,1,3
10005658,0,1,0,3,2,0,1,3
10080312,0,1,1,1,1,1,2,4
10077980,0,2,0,1,2,1,1,3
10137844,0,1,0,3,3,0,1,3
10016538,0,1,1,3,3,0,0,2
10133057,0,1,1,3,3,0,1,3
10056911,0,1,0,3,3,0,2,1
10133072,0,1,0,4,3,1,0,1
10111937,0,2,1,1,1,1,0,2
10127341,0,0,0,1,3,0,0,2
10007307,1,0,0,2,3,0,0,2
10060321,0,1,0,4,3,0,1,4
10037395,0,0,0,4,3,0,0,3
10150333,0,1,0,2,3,1,2,1
10023138,0,2,1,3,3,1,0,2
10112896,0,1,1,1,1,0,2,1
10141673,0,1,0,1,2,0,1,2
10055615,0,0,1,3,3,0,2,4
10079526,0,1,1,3,3,1,1,2
10137199,0,1,1,3,3,1,1,2
10042873,0,0,0,1,3,0,0,1
10124078,0,1,1,3,3,0,1,2
10142108,0,1,0,3,3,1,0,2
10028630,0,1,1,3,3,0,2,2
10021520,0,2,0,3,3,1,0,2
10017820,0,0,1,2,2,0,0,2
10120482,0,1,1,2,2,1,2,1
10118486,0,2,1,4,3,1,0,3
10054902,0,0,0,3,2,0,0,2
10021006,0,0,0,2,2,0,0,2
10134610,0,1,1,1,3,1,0,2
10135815,0,2,0,2,2,1,2,3
10021473,0,1,0,1,1,0,2,2
10106218,0,2,0,3,2,0,0,2
10040956,1,1,0,1,3,1,2,1
10054874,0,1,1,3,3,1,2,3
10079954,0,2,0,3,3,0,2,3
10056433,0,2,1,3,3,1,0,2
10127921,0,1,0,1,2,0,2,4
10107785,0,2,0,1,3,0,3,1
10012335,0,1,1,2,3,1,1,3
10012033,0,1,1,4,3,1,2,4
10044469,0,1,1,2,3,1,2,2
10031947,0,2,1,3,3,0,3,3
10152313,0,1,0,3,3,0,1,3
10110517,0,1,0,2,3,0,2,3
10076026,0,1,0,3,2,1,2,4
10118866,1,1,0,2,2,0,2,1
10020597,0,1,0,3,3,1,2,4
10000516,0,1,1,3,3,1,2,1
10124465,0,1,1,1,2,1,1,2
10054712,0,1,0,3,3,0,1,4
10058953,0,1,0,3,3,0,2,1
10099162,0,1,0,3,3,0,0,1
10117111,0,0,0,2,3,0,0,2
10074857,0,1,1,1,2,1,1,4
10071645,0,1,1,4,3,1,2,3
10051642,0,1,1,3,1,1,1,2
10009829,0,0,1,2,2,0,0,2
10034747,0,1,0,2,3,0,1,3
10075639,0,1,0,2,2,1,2,1
10014384,0,1,1,3,3,1,2,3
10131326,0,2,0,3,3,0,2,4
10137984,0,1,0,2,3,0,2,3
10038102,0,2,1,2,2,0,1,4
10040464,0,1,0,3,3,0,2,1
10131025,0,0,0,3,3,0,2,2
10062637,0,1,1,3,3,1,0,2
10096993,0,0,0,3,3,0,0,2
10039880,0,1,0,2,3,0,2,2
10041213,1,0,0,3,3,0,0,4
10041001,0,0,0,1,1,0,0,2
10053738,0,1,1,3,3,1,2,3
10029260,0,2,0,1,1,0,3,1
10008236,0,1,0,4,3,0,1,3
10076930,0,0,0,3,3,0,0,2
10129936,0,1,0,1,2,0,1,3
10131616,0,1,1,3,3,1,1,2
10026484,0,1,1,3,3,1,2,3
10071123,0,1,0,4,3,1,0,3
10095990,0,1,1,3,3,1,2,3
10115842,0,1,0,2,3,0,2,2
10090070,0,1,1,1,1,1,2,1
10130412,0,0,0,1,2,0,0,2
10069078,0,1,1,1,2,0,0,1
10063817,0,2,1,1,1,0,3,4
10138097,0,1,1,2,3,1,2,4
10033759,0,2,1,2,3,1,2,3
10121482,0,1,0,3,3,0,2,3
10027586,0,1,0,1,1,0,2,2
10002658,0,0,0,1,1,0,0,2
10124020,0,2,0,2,2,0,3,2
10065414,0,0,0,1,2,0,0,1
10002807,0,0,0,1,1,0,0,2
10107023,0,1,1,4,3,0,2,2
10071953,0,2,1,1,2,1,2,1
10089251,1,1,1,2,3,1,1,3
10115169,0,0,0,3,2,0,0,2
10084577,0,2,1,3,3,1,2,3
10009230,0,2,1,2,3,1,3,2
10073943,0,1,1,2,3,1,1,2
10062087,0,1,1,2,2,1,2,1
10077060,0,1,1,3,3,1,2,1
10101218,0,0,0,2,3,0,0,1
10117735,0,0,0,3,3,0,0,2
10141231,0,2,1,1,1,1,0,2
10059280,0,1,1,3,3,1,2,2
10048841,0,0,0,1,1,0,0,1
10097593,0,0,0,3,3,0,0,4
10007246,0,1,1,2,1,0,2,4
10054906,0,1,1,2,3,1,1,1
10053111,0,1,1,3,3,1,2,3
10107670,0,2,1,3,3,0,2,3
10074570,0,0,0,2,3,0,0,1
10000947,0,1,1,3,2,0,2,2
10094531,0,1,0,2,3,0,0,1
10092647,0,1,1,3,3,1,2,4
10133861,0,1,0,3,3,0,1,2
10109376,0,1,0,3,3,0,0,2
10118382,1,2,0,1,1,1,3,1
10046296,0,0,0,1,3,0,0,2
10028096,0,0,0,2,2,0,0,2
10147231,0,1,1,4,3,1,2,1
10107482,0,2,1,3,3,1,2,4
10102740,0,1,1,4,3,0,1,3
10122975,0,2,1,2,2,1,2,1
10048331,0,1,1,2,2,1,1,4
10020447,0,2,0,1,2,0,0,1
10001098,0,2,0,2,2,0,3,1
10033833,0,1,1,4,3,1,0,1
10029551,0,1,0,1,3,1,2,3
10123875,0,1,0,3,3,0,2,3
10074183,0,2,0,3,3,0,3,3
10095959,0,1,1,2,1,1,1,2
10008246,0,1,1,3,3,1,0,2
10024529,0,2,1,1,1,1,3,1
10114606,0,1,0,3,3,0,0,2
10019881,0,1,0,2,3,0,1,3
10035827,1,1,0,1,1,0,2,3
10145437,0,1,1,3,3,1,0,1
10084952,0,1,0,3,3,0,1,2
10085604,0,1,0,1,2,1,1,3
10048469,0,1,0,3,3,0,1,3
10144058,0,0,0,2,2,0,0,1
10074513,0,1,0,3,3,1,0,2
10145987,0,1,1,3,3,0,0,2
10130837,0,0,0,3,3,0,2,2
10077651,0,1,1,3,3,1,1,4
10060607,1,0,1,3,2,0,0,1
10056722,0,1,1,3,3,1,1,2
10008722,0,1,1,2,2,0,2,3
10020522,0,1,1,3,2,1,1,2
10038171,0,1,0,3,3,0,2,3
10005319,0,1,1,1,3,0,2,2
10001014,0,1,1,2,2,1,2,1
10029438,0,1,1,1,2,0,1,3
10113626,0,1,0,4,3,0,1,3
10001661,0,1,1,1,3,1,1,2
10008022,0,0,1,1,2,0,0,1
10029766,0,1,1,3,3,1,2,3
10037058,0,1,0,3,2,1,1,3
10033651,0,2,0,3,3,0,0,2
10040373,0,2,0,1,3,1,3,3
10009685,0,1,0,2,3,1,2,2
10090443,0,1,1,1,3,1,2,3
10022580,0,1,1,3,3,1,2,3
10104903,0,0,1,3,3,0,0,2
10017247,0,2,0,1,1,0,3,3
10069994,0,1,1,3,3,1,1,1
10062339,0,1,1,2,2,1,2,1
10026773,0,1,1,1,1,1,1,3
10040812,0,0,0,1,1,0,0,3
10067623,0,1,1,3,3,1,1,2
10097053,0,0,0,1,3,0,0,2
10069906,0,2,0,1,2,1,0,2
10000277,0,1,0,1,2,1,2,3
10080669,0,1,0,3,3,0,2,1
10128687,0,2,0,2,2,0,2,1
10009118,0,1,0,3,3,0,1,3
10029096,0,1,1,1,2,1,2,3
10064170,0,1,0,1,1,0,2,1
10027679,0,1,1,3,3,1,0,2
